도매시장코드,도매시장명,법인코드,도매법인명,대분류코드,대분류명,중분류코드,중분류명,소분류코드,소분류명
110001,서울가락도매,11000103,중앙청과,12,조미채소류,1208,홍고추,120802,홍청양
110001,서울가락도매,11000103,중앙청과,12,조미채소류,1209,마늘,120906,깐마늘
110001,서울가락도매,11000103,중앙청과,12,조미채소류,1216,겨자,121601,겨자(일반)
110001,서울가락도매,11000103,중앙청과,13,양채류,1301,양상추,130103,양상추(일반)
110001,서울가락도매,11000103,중앙청과,13,양채류,1302,피망(단고추),130202,홍피망
110001,서울가락도매,11000103,중앙청과,13,양채류,1302,피망(단고추),130205,청피망
110001,서울가락도매,11000103,중앙청과,13,양채류,1303,치커리,130301,치커리(일반)
110001,서울가락도매,11000103,중앙청과,13,양채류,1303,치커리,130303,레드치커리
110001,서울가락도매,11000103,중앙청과,13,양채류,1304,셀러리(양미나리),130401,셀러리(일반)
110001,서울가락도매,11000103,중앙청과,13,양채류,1305,적채,130501,적채(일반)
110001,서울가락도매,11000103,중앙청과,13,양채류,1306,브로코리(녹색꽃양배추),130601,브로코리(일반)
110001,서울가락도매,11000103,중앙청과,13,양채류,1307,케일,130701,쌈케일
110001,서울가락도매,11000103,중앙청과,13,양채류,1309,방울양배추(스프로스),130901,방울양배추(일반)
110001,서울가락도매,11000103,중앙청과,13,양채류,1311,비트(붉은사탕무우),131101,비트(일반)
110001,서울가락도매,11000103,중앙청과,13,양채류,1312,칼리플라워(꽃양배추),131201,칼리플라워(일반)
110001,서울가락도매,11000103,중앙청과,13,양채류,1322,레드쉬,132201,레드쉬(일반)
110001,서울가락도매,11000103,중앙청과,13,양채류,1325,비타민,132501,비타민(일반)
110001,서울가락도매,11000103,중앙청과,13,양채류,1326,파프리카,132602,노랑파프리카
110001,서울가락도매,11000103,중앙청과,13,양채류,1326,파프리카,132604,오렌지파프리카
110001,서울가락도매,11000103,중앙청과,13,양채류,1327,식용허브,132704,로즈마리
110001,서울가락도매,11000103,중앙청과,13,양채류,1328,로메인,132801,로메인(일반)
110001,서울가락도매,11000103,중앙청과,13,양채류,1328,로메인,132803,적로메인
110001,서울가락도매,11000103,중앙청과,13,양채류,1399,기타,139999,양채류(기타)
110001,서울가락도매,11000103,중앙청과,14,산채류,1401,취나물,140101,취나물(일반)
110001,서울가락도매,11000103,중앙청과,14,산채류,1402,고사리,140299,기타
110001,서울가락도매,11000103,중앙청과,14,산채류,1403,두릅,140302,땅두릅
110001,서울가락도매,11000103,중앙청과,14,산채류,1406,참나물,140601,참나물(일반)
110001,서울가락도매,11000103,중앙청과,14,산채류,1408,마,140801,마(일반)
110001,서울가락도매,11000103,중앙청과,14,산채류,1410,원추리,141001,원추리(일반)
110001,서울가락도매,11000103,중앙청과,14,산채류,1411,돌나물,141101,돌나물(일반)
110001,서울가락도매,11000103,중앙청과,14,산채류,1420,방풍나물,142001,방풍나물(일반)
110001,서울가락도매,11000103,중앙청과,14,산채류,1499,기타,149999,산채류(기타)
110001,서울가락도매,11000103,중앙청과,16,특용작물류,1606,유채,160699,기타
110001,서울가락도매,11000103,중앙청과,17,버섯류,1701,느타리버섯,170101,느타리버섯(일반)
110001,서울가락도매,11000103,중앙청과,17,버섯류,1702,양송이,170201,양송이(일반)
110001,서울가락도매,11000103,중앙청과,17,버섯류,1704,표고버섯,170401,표고버섯(일반)
110001,서울가락도매,11000103,중앙청과,17,버섯류,1705,팽이버섯,170599,기타
110001,서울가락도매,11000103,중앙청과,17,버섯류,1711,새송이,171101,새송이(일반)
110001,서울가락도매,11000103,중앙청과,19,약용작물류,1903,참당귀,190303,당귀잎
110001,서울가락도매,11000104,동화청과,5,서류,501,감자,50101,수미
110001,서울가락도매,11000104,동화청과,5,서류,501,감자,50105,조풍
110001,서울가락도매,11000104,동화청과,5,서류,501,감자,50199,기타
110001,서울가락도매,11000104,동화청과,5,서류,502,고구마,50201,밤고구마
110001,서울가락도매,11000104,동화청과,5,서류,502,고구마,50204,호박고구마
110001,서울가락도매,11000104,동화청과,5,서류,502,고구마,50207,황금고구마
110001,서울가락도매,11000104,동화청과,6,과실류,601,사과,60103,후지
110001,서울가락도매,11000104,동화청과,6,과실류,602,배,60201,신고
110001,서울가락도매,11000104,동화청과,6,과실류,603,포도,60399,기타
110001,서울가락도매,11000104,동화청과,6,과실류,605,단감,60501,부유
110001,서울가락도매,11000104,동화청과,6,과실류,612,바나나,61299,기타
110001,서울가락도매,11000104,동화청과,6,과실류,613,파인애플,61399,기타
110001,서울가락도매,11000104,동화청과,6,과실류,614,감귤,61401,조생귤
110001,서울가락도매,11000104,동화청과,6,과실류,614,감귤,61407,천헤향
110001,서울가락도매,11000104,동화청과,6,과실류,615,만감,61504,한라봉
110001,서울가락도매,11000104,동화청과,6,과실류,618,오렌지,61897,네블(수입)
110001,서울가락도매,11000104,동화청과,6,과실류,619,자몽,61998,자몽(수입)
110001,서울가락도매,11000104,동화청과,6,과실류,621,금감,62101,금감(일반)
110001,서울가락도매,11000104,동화청과,6,과실류,636,망고,63698,망고(수입)
110001,서울가락도매,11000104,동화청과,8,과일과채류,801,수박,80114,수박(일반)(꼭지절단)
110001,서울가락도매,11000104,동화청과,8,과일과채류,802,참외,80299,기타
110001,서울가락도매,11000104,동화청과,8,과일과채류,803,토마토,80301,토마토(일반)
110001,서울가락도매,11000104,동화청과,8,과일과채류,803,토마토,80399,기타
110001,서울가락도매,11000104,동화청과,8,과일과채류,804,딸기,80413,설향
110001,서울가락도매,11000104,동화청과,8,과일과채류,804,딸기,80499,기타
110001,서울가락도매,11000104,동화청과,8,과일과채류,805,메론,80501,네트계
110001,서울가락도매,11000104,동화청과,8,과일과채류,805,메론,80504,파파야계
110001,서울가락도매,11000104,동화청과,8,과일과채류,806,방울토마토,80603,대추방울
110001,서울가락도매,11000104,동화청과,8,과일과채류,806,방울토마토,80699,기타
110001,서울가락도매,11000104,동화청과,9,과채류,901,오이,90101,취청
110001,서울가락도매,11000104,동화청과,9,과채류,901,오이,90102,백다다기
110001,서울가락도매,11000104,동화청과,9,과채류,901,오이,90105,노각
110001,서울가락도매,11000104,동화청과,9,과채류,902,호박,90201,애호박
110001,서울가락도매,11000104,동화청과,9,과채류,902,호박,90202,쥬키니호박
110001,서울가락도매,11000104,동화청과,9,과채류,902,호박,90298,단호박(수입)
110001,서울가락도매,11000104,동화청과,9,과채류,903,가지,90399,기타
110001,서울가락도매,11000104,동화청과,10,엽경채류,1001,배추,100108,쌈배추
110001,서울가락도매,11000104,동화청과,10,엽경채류,1002,얼갈이배추,100201,얼갈이배추
110001,서울가락도매,11000104,동화청과,10,엽경채류,1002,얼갈이배추,100203,알배기
110001,서울가락도매,11000104,동화청과,10,엽경채류,1003,봄동배추,100301,봄동배추(일반)
110001,서울가락도매,11000104,동화청과,10,엽경채류,1004,양배추,100499,기타
110001,서울가락도매,11000104,동화청과,10,엽경채류,1005,상추,100501,청상추
110001,서울가락도매,11000104,동화청과,10,엽경채류,1005,상추,100504,적포기
110001,서울가락도매,11000104,동화청과,10,엽경채류,1005,상추,100505,포기찹
110001,서울가락도매,11000104,동화청과,10,엽경채류,1005,상추,100599,기타
110001,서울가락도매,11000104,동화청과,10,엽경채류,1006,열무,100699,기타
110001,서울가락도매,11000104,동화청과,10,엽경채류,1008,시금치,100802,섬초
110001,서울가락도매,11000104,동화청과,10,엽경채류,1008,시금치,100803,포항초
110001,서울가락도매,11000104,동화청과,10,엽경채류,1008,시금치,100899,기타
110001,서울가락도매,11000104,동화청과,10,엽경채류,1009,미나리,100901,미나리(일반)
110001,서울가락도매,11000104,동화청과,10,엽경채류,1009,미나리,100902,돌미나리
110001,서울가락도매,11000104,동화청과,10,엽경채류,1010,부추,101001,부추(일반)
110001,서울가락도매,11000104,동화청과,10,엽경채류,1010,부추,101002,영양부추
110001,서울가락도매,11000104,동화청과,10,엽경채류,1011,깻잎,101101,깻잎(일반)
110001,서울가락도매,11000104,동화청과,10,엽경채류,1011,깻잎,101199,기타
110001,서울가락도매,11000104,동화청과,10,엽경채류,1012,쑥갓,101201,쑥갓(일반)
110001,서울가락도매,11000104,동화청과,10,엽경채류,1013,갓,101399,기타
110001,서울가락도매,11000104,동화청과,10,엽경채류,1014,근대,101401,근대(일반)
110001,서울가락도매,11000104,동화청과,10,엽경채류,1014,근대,101402,적근대
110001,서울가락도매,11000104,동화청과,10,엽경채류,1015,아욱,101501,아욱(일반)
110001,서울가락도매,11000104,동화청과,10,엽경채류,1024,머위대,102403,머위잎
110001,서울가락도매,11000104,동화청과,10,엽경채류,1027,돗나물,102701,돗나물(일반)
110001,서울가락도매,11000104,동화청과,10,엽경채류,1028,신선초,102801,신선초(일반)
110001,서울가락도매,11000104,동화청과,10,엽경채류,1030,쑥,103001,쑥(일반)
110001,서울가락도매,11000104,동화청과,10,엽경채류,1031,청경채,103101,청경채(일반)
110001,서울가락도매,11000104,동화청과,10,엽경채류,1039,무순,103901,무순(일반)
110001,서울가락도매,11000104,동화청과,10,엽경채류,1050,겨자채,105002,적겨자채
110001,서울가락도매,11000104,동화청과,11,근채류,1101,무,110105,저장무
110001,서울가락도매,11000104,동화청과,11,근채류,1103,당근,110301,당근(일반)
110001,서울가락도매,11000104,동화청과,11,근채류,1103,당근,110398,당근(수입)
110001,서울가락도매,11000104,동화청과,12,조미채소류,1201,양파,120103,저장양파
110001,서울가락도매,11000104,동화청과,12,조미채소류,1201,양파,120198,양파(수입)
110001,서울가락도매,11000104,동화청과,12,조미채소류,1202,대파,120201,대파(일반)
110001,서울가락도매,11000104,동화청과,12,조미채소류,1202,대파,120298,대파(수입)
110001,서울가락도매,11000104,동화청과,12,조미채소류,1203,쪽파,120301,쪽파(일반)
110001,서울가락도매,11000104,동화청과,12,조미채소류,1203,쪽파,120302,깐쪽파
110001,서울가락도매,11000104,동화청과,12,조미채소류,1205,풋고추,120501,청양
110001,서울가락도매,11000104,동화청과,12,조미채소류,1205,풋고추,120503,녹광
110001,서울가락도매,11000104,동화청과,12,조미채소류,1205,풋고추,120510,오이맛고추
110001,서울가락도매,11000104,동화청과,12,조미채소류,1206,꽈리고추,120601,꽈리고추(일반)
110001,서울가락도매,11000104,동화청과,12,조미채소류,1208,홍고추,120802,홍청양
110001,서울가락도매,11000104,동화청과,12,조미채소류,1208,홍고추,120899,기타
110001,서울가락도매,11000104,동화청과,12,조미채소류,1209,마늘,120905,풋마늘
110001,서울가락도매,11000104,동화청과,12,조미채소류,1216,겨자,121699,기타
110001,서울가락도매,11000104,동화청과,13,양채류,1301,양상추,130103,양상추(일반)
110001,서울가락도매,11000104,동화청과,13,양채류,1302,피망(단고추),130202,홍피망
110001,서울가락도매,11000104,동화청과,13,양채류,1302,피망(단고추),130205,청피망
110001,서울가락도매,11000104,동화청과,13,양채류,1303,치커리,130303,레드치커리
110001,서울가락도매,11000104,동화청과,13,양채류,1303,치커리,130307,치콘
110001,서울가락도매,11000104,동화청과,13,양채류,1303,치커리,130399,기타
110001,서울가락도매,11000104,동화청과,13,양채류,1304,셀러리(양미나리),130401,셀러리(일반)
110001,서울가락도매,11000104,동화청과,13,양채류,1305,적채,130501,적채(일반)
110001,서울가락도매,11000104,동화청과,13,양채류,1306,브로코리(녹색꽃양배추),130601,브로코리(일반)
110001,서울가락도매,11000104,동화청과,13,양채류,1306,브로코리(녹색꽃양배추),130602,뉴그린
110001,서울가락도매,11000104,동화청과,13,양채류,1306,브로코리(녹색꽃양배추),130699,기타
110001,서울가락도매,11000104,동화청과,13,양채류,1307,케일,130701,쌈케일
